ref	query	dist	is_rc
2	24	19	False
18	6	19	False
15	22	19	False
15	19	19	False
7	4	19	False
7	4	19	False
10	19	19	False
5	9	19	False
23	4	19	False
17	6	19	False
8	19	20	False
14	4	20	False
19	8	20	False
9	20	20	False
2	22	20	False
6	26	20	False
8	22	20	False
9	21	20	False
4	14	20	False
10	1	20	False
16	4	20	False
17	4	20	False
26	6	20	False
25	6	20	False
23	6	20	False
18	4	20	False
22	2	20	False
20	9	20	False
22	8	20	False
4	17	20	False
15	24	20	False
24	10	20	False
1	10	20	False
13	9	20	False
23	6	20	False
18	4	20	False
21	9	20	False
4	16	20	False
9	13	20	False
6	25	20	False
10	24	20	False
24	15	20	False
24	8	21	False
8	24	21	False
4	25	21	False
14	6	21	False
1	8	21	False
26	4	21	False
25	4	21	False
10	22	21	False
8	1	21	False
16	6	21	False
6	14	21	False
4	26	21	False
22	10	21	False
6	16	21	False
11	19	22	False
19	11	22	False
7	17	23	False
8	6	23	False
11	6	23	False
11	1	23	False
24	11	23	False
11	24	23	False
22	25	23	False
12	9	23	False
7	17	23	False
1	11	23	False
6	11	23	False
3	4	23	False
12	9	23	False
25	22	23	False
6	8	23	False
3	4	23	False
7	25	24	False
25	24	24	False
24	25	24	False
3	13	24	False
6	10	24	False
18	17	24	False
19	17	24	False
22	17	24	False
3	6	24	False
22	11	24	False
12	16	24	False
4	11	24	False
12	17	24	False
12	16	24	False
12	17	24	False
22	16	24	False
23	9	24	False
18	17	24	False
23	9	24	False
3	13	24	False
4	8	24	False
7	25	24	False
11	4	24	False
8	4	24	False
17	22	24	False
16	22	24	False
11	22	24	False
3	21	24	False
7	9	24	False
17	19	24	False
26	22	24	False
5	4	24	False
10	6	24	False
3	21	24	False
7	9	24	False
5	4	24	False
22	26	24	False
3	6	24	False
24	26	25	False
17	1	25	False
5	21	25	False
5	6	25	False
4	21	25	False
4	13	25	False
5	13	25	False
5	21	25	False
5	6	25	False
5	13	25	False
12	14	25	False
12	25	25	False
10	4	25	False
13	4	25	False
21	4	25	False
20	4	25	False
23	16	25	False
23	17	25	False
4	10	25	False
1	17	25	False
23	16	25	False
24	16	25	False
24	17	25	False
23	17	25	False
7	16	25	False
22	21	25	False
9	17	25	False
9	11	25	False
9	16	25	False
7	16	25	False
17	24	25	False
16	24	25	False
25	19	25	False
18	9	25	False
3	20	25	False
7	26	25	False
7	26	25	False
9	14	25	False
18	25	25	False
18	25	25	False
22	14	25	False
21	22	25	False
9	8	25	False
4	20	25	False
26	24	25	False
12	25	25	False
19	25	25	False
12	14	25	False
14	22	25	False
3	20	25	False
8	9	25	False
11	9	25	False
17	9	25	False
18	9	25	False
14	9	25	False
16	9	25	False
26	19	26	False
14	24	26	False
7	14	26	False
21	24	26	False
9	10	26	False
20	6	26	False
21	6	26	False
24	21	26	False
25	9	26	False
24	14	26	False
18	16	26	False
6	20	26	False
20	22	26	False
23	14	26	False
16	19	26	False
5	20	26	False
7	14	26	False
9	26	26	False
10	9	26	False
18	26	26	False
6	21	26	False
19	26	26	False
12	26	26	False
6	13	26	False
12	26	26	False
1	13	26	False
9	25	26	False
13	6	26	False
19	16	26	False
18	16	26	False
22	20	26	False
5	20	26	False
23	25	26	False
26	9	26	False
23	25	26	False
13	1	26	False
23	14	26	False
1	25	26	False
25	1	26	False
18	26	26	False
20	24	27	False
19	21	27	False
23	26	27	False
19	13	27	False
1	26	27	False
26	1	27	False
19	14	27	False
21	19	27	False
18	14	27	False
18	14	27	False
13	19	27	False
16	1	27	False
22	13	27	False
23	26	27	False
24	20	27	False
1	16	27	False
14	19	27	False
13	22	27	False
15	8	28	False
1	21	28	False
2	10	28	False
19	20	28	False
8	15	28	False
10	2	28	False
13	24	28	False
24	13	28	False
14	1	28	False
1	14	28	False
20	19	28	False
21	1	28	False
12	13	29	False
8	2	29	False
3	17	29	False
2	8	29	False
1	20	29	False
15	10	29	False
3	16	29	False
3	17	29	False
3	16	29	False
20	1	29	False
12	13	29	False
12	21	29	False
10	15	29	False
12	21	29	False
7	21	30	False
5	16	30	False
12	20	30	False
7	13	30	False
5	16	30	False
5	17	30	False
23	21	30	False
7	13	30	False
5	17	30	False
12	20	30	False
7	21	30	False
23	13	30	False
23	13	30	False
3	14	30	False
3	25	30	False
3	14	30	False
3	25	30	False
23	21	30	False
2	11	31	False
7	20	31	False
5	14	31	False
3	26	31	False
23	20	31	False
5	14	31	False
3	26	31	False
5	25	31	False
18	21	31	False
5	25	31	False
11	2	31	False
23	20	31	False
18	13	31	False
18	21	31	False
7	20	31	False
18	13	31	False
18	20	32	False
5	26	32	False
18	20	32	False
5	26	32	False
11	15	32	False
15	11	32	False
7	8	35	False
7	11	35	False
7	11	35	False
15	17	35	False
7	8	35	False
17	15	35	False
25	15	36	False
15	13	36	False
13	15	36	False
12	11	36	False
7	10	36	False
12	11	36	False
2	17	36	False
7	10	36	False
12	8	36	False
17	2	36	False
18	11	36	False
18	8	36	False
12	8	36	False
18	8	36	False
15	25	36	False
18	11	36	False
23	8	37	False
26	15	37	False
2	13	37	False
18	10	37	False
23	11	37	False
3	11	37	False
12	10	37	False
23	11	37	False
3	8	37	False
13	2	37	False
25	2	37	False
15	16	37	False
23	8	37	False
12	10	37	False
18	10	37	False
3	11	37	False
3	8	37	False
2	25	37	False
15	26	37	False
16	15	37	False
2	26	38	False
15	21	38	False
15	14	38	False
26	2	38	False
16	2	38	False
5	8	38	False
5	11	38	False
3	10	38	False
2	16	38	False
14	15	38	False
23	10	38	False
21	15	38	False
23	10	38	False
5	8	38	False
3	10	38	False
5	11	38	False
2	21	39	False
5	10	39	False
20	15	39	False
15	20	39	False
14	2	39	False
5	10	39	False
2	14	39	False
21	2	39	False
20	2	40	False
2	20	40	False
7	22	41	False
7	19	41	False
7	19	41	False
7	22	41	False
12	19	42	False
12	22	42	False
7	24	42	False
18	22	42	False
17	8	42	False
11	17	42	False
17	11	42	False
7	24	42	False
8	17	42	False
18	22	42	False
12	22	42	False
18	19	42	False
12	19	42	False
18	19	42	False
7	1	42	False
7	1	42	False
18	24	43	False
12	1	43	False
3	22	43	False
10	17	43	False
6	22	43	False
6	19	43	False
11	26	43	False
18	24	43	False
11	25	43	False
12	24	43	False
12	24	43	False
8	25	43	False
25	11	43	False
26	11	43	False
23	19	43	False
3	22	43	False
23	22	43	False
3	19	43	False
25	8	43	False
26	8	43	False
3	19	43	False
23	22	43	False
18	1	43	False
19	6	43	False
22	6	43	False
23	19	43	False
17	10	43	False
12	1	43	False
8	26	43	False
18	1	43	False
1	6	44	False
10	26	44	False
7	15	44	False
5	22	44	False
3	1	44	False
23	24	44	False
8	14	44	False
6	1	44	False
3	1	44	False
3	24	44	False
23	24	44	False
11	14	44	False
7	15	44	False
19	4	44	False
24	6	44	False
22	4	44	False
11	16	44	False
14	11	44	False
25	10	44	False
26	10	44	False
8	16	44	False
16	11	44	False
4	19	44	False
14	8	44	False
6	24	44	False
10	25	44	False
3	24	44	False
5	19	44	False
5	22	44	False
4	22	44	False
23	1	44	False
16	8	44	False
23	1	44	False
5	19	44	False
5	1	45	False
15	6	45	False
24	4	45	False
7	2	45	False
20	11	45	False
10	16	45	False
19	9	45	False
22	9	45	False
18	15	45	False
11	20	45	False
8	20	45	False
9	22	45	False
21	11	45	False
13	11	45	False
6	15	45	False
20	8	45	False
7	2	45	False
12	15	45	False
14	10	45	False
16	10	45	False
5	24	45	False
4	24	45	False
5	1	45	False
5	24	45	False
4	1	45	False
10	14	45	False
8	13	45	False
8	21	45	False
11	21	45	False
11	13	45	False
18	15	45	False
13	8	45	False
9	19	45	False
21	8	45	False
12	15	45	False
1	4	45	False
13	10	46	False
20	10	46	False
3	15	46	False
4	15	46	False
3	15	46	False
1	9	46	False
9	24	46	False
6	2	46	False
23	15	46	False
12	2	46	False
10	21	46	False
10	13	46	False
15	4	46	False
21	10	46	False
12	2	46	False
10	20	46	False
18	2	46	False
9	1	46	False
24	9	46	False
18	2	46	False
23	15	46	False
2	6	46	False
23	2	47	False
9	15	47	False
5	15	47	False
5	15	47	False
2	4	47	False
15	9	47	False
3	2	47	False
4	2	47	False
23	2	47	False
3	2	47	False
5	2	48	False
9	2	48	False
5	2	48	False
2	9	48	False
25	16	75	True
16	25	75	True
14	16	75	True
16	14	75	True
17	16	76	True
16	17	76	True
14	25	76	True
26	16	76	True
16	26	76	True
25	14	76	True
14	26	77	True
17	25	77	True
17	14	77	True
26	25	77	True
21	16	77	True
21	20	77	True
26	14	77	True
25	17	77	True
14	17	77	True
16	21	77	True
25	26	77	True
20	21	77	True
17	26	78	True
25	21	78	True
6	4	78	True
4	6	78	True
21	25	78	True
13	21	78	True
14	21	78	True
21	14	78	True
13	20	78	True
26	17	78	True
20	16	78	True
16	20	78	True
21	13	78	True
20	13	78	True
17	21	79	True
13	16	79	True
4	9	79	True
6	9	79	True
14	20	79	True
25	20	79	True
9	6	79	True
7	6	79	True
16	13	79	True
20	25	79	True
21	17	79	True
21	26	79	True
13	14	79	True
20	14	79	True
14	13	79	True
26	21	79	True
9	4	79	True
7	6	79	True
18	7	80	True
7	4	80	True
15	2	80	True
7	12	80	True
13	17	80	True
7	4	80	True
22	21	80	True
20	17	80	True
12	7	80	True
18	6	80	True
16	4	80	True
12	4	80	True
18	23	80	True
13	25	80	True
17	13	80	True
8	10	80	True
5	14	80	True
26	13	80	True
25	13	80	True
26	20	80	True
13	26	80	True
20	26	80	True
12	6	80	True
18	6	80	True
12	4	80	True
5	14	80	True
2	15	80	True
23	12	80	True
12	23	80	True
7	18	80	True
17	20	80	True
12	6	80	True
23	18	80	True
21	22	80	True
10	8	80	True
4	16	80	True
9	26	81	True
5	26	81	True
4	14	81	True
8	26	81	True
8	14	81	True
3	14	81	True
23	14	81	True
22	13	81	True
4	25	81	True
21	24	81	True
22	24	81	True
12	14	81	True
9	14	81	True
18	14	81	True
6	2	81	True
4	2	81	True
12	3	81	True
6	15	81	True
18	12	81	True
3	6	81	True
3	4	81	True
4	15	81	True
23	14	81	True
7	3	81	True
3	14	81	True
2	4	81	True
24	22	81	True
25	22	81	True
5	23	81	True
23	6	81	True
23	4	81	True
7	23	81	True
3	12	81	True
18	4	81	True
15	4	81	True
13	22	81	True
12	9	81	True
20	22	81	True
12	14	81	True
14	4	81	True
8	11	81	True
10	11	81	True
5	16	81	True
5	26	81	True
25	4	81	True
24	21	81	True
23	4	81	True
6	16	81	True
3	4	81	True
20	15	81	True
14	9	81	True
26	9	81	True
3	7	81	True
7	9	81	True
11	10	81	True
3	6	81	True
15	20	81	True
2	6	81	True
22	20	81	True
15	6	81	True
16	6	81	True
23	6	81	True
5	16	81	True
23	5	81	True
23	7	81	True
14	8	81	True
26	8	81	True
11	8	81	True
12	9	81	True
18	4	81	True
12	18	81	True
18	14	81	True
7	9	81	True
22	25	81	True
3	16	82	True
18	3	82	True
23	16	82	True
12	26	82	True
23	26	82	True
20	24	82	True
3	9	82	True
20	2	82	True
10	2	82	True
11	2	82	True
22	1	82	True
12	26	82	True
6	26	82	True
23	26	82	True
15	13	82	True
3	26	82	True
8	4	82	True
10	4	82	True
5	4	82	True
1	24	82	True
23	9	82	True
26	22	82	True
12	10	82	True
17	15	82	True
21	15	82	True
26	15	82	True
12	16	82	True
3	16	82	True
9	22	82	True
23	3	82	True
13	24	82	True
9	24	82	True
8	24	82	True
8	25	82	True
9	25	82	True
11	15	82	True
13	15	82	True
10	15	82	True
24	25	82	True
19	24	82	True
5	25	82	True
25	24	82	True
7	13	82	True
10	14	82	True
11	14	82	True
6	25	82	True
24	1	82	True
24	13	82	True
6	14	82	True
7	14	82	True
11	26	82	True
22	26	82	True
10	26	82	True
15	26	82	True
5	20	82	True
5	25	82	True
9	17	82	True
8	17	82	True
15	11	82	True
9	16	82	True
8	16	82	True
14	11	82	True
18	16	82	True
17	4	82	True
12	16	82	True
5	6	82	True
5	4	82	True
26	11	82	True
26	4	82	True
19	21	82	True
5	12	82	True
7	5	82	True
8	22	82	True
1	22	82	True
3	23	82	True
16	22	82	True
17	22	82	True
19	22	82	True
11	6	82	True
10	6	82	True
17	6	82	True
24	20	82	True
8	6	82	True
12	5	82	True
5	17	82	True
14	6	82	True
15	10	82	True
14	10	82	True
2	11	82	True
26	10	82	True
7	13	82	True
24	19	82	True
7	14	82	True
5	20	82	True
7	10	82	True
5	7	82	True
26	6	82	True
9	10	82	True
12	10	82	True
6	10	82	True
7	10	82	True
2	20	82	True
2	10	82	True
4	10	82	True
15	17	82	True
22	17	82	True
24	9	82	True
5	6	82	True
4	17	82	True
5	17	82	True
6	17	82	True
22	16	82	True
23	16	82	True
6	11	82	True
25	6	82	True
18	5	82	True
9	21	82	True
15	21	82	True
1	8	82	True
9	19	82	True
8	19	82	True
22	19	82	True
21	19	82	True
6	8	82	True
16	9	82	True
23	9	82	True
22	9	82	True
21	9	82	True
25	9	82	True
18	26	82	True
19	8	82	True
24	8	82	True
22	8	82	True
4	8	82	True
18	9	82	True
19	9	82	True
17	8	82	True
17	9	82	True
16	8	82	True
25	8	82	True
18	9	82	True
18	16	82	True
5	18	82	True
3	18	82	True
3	9	82	True
10	9	82	True
1	9	82	True
3	26	82	True
4	26	82	True
8	1	82	True
9	1	82	True
18	26	82	True
13	2	83	True
8	2	83	True
9	2	83	True
18	1	83	True
19	1	83	True
12	1	83	True
13	1	83	True
3	25	83	True
7	26	83	True
15	9	83	True
18	13	83	True
15	8	83	True
12	8	83	True
22	14	83	True
18	17	83	True
18	19	83	True
18	20	83	True
15	14	83	True
18	8	83	True
20	8	83	True
14	22	83	True
15	22	83	True
7	1	83	True
11	4	83	True
10	1	83	True
11	1	83	True
4	1	83	True
24	2	83	True
23	17	83	True
5	3	83	True
23	25	83	True
23	19	83	True
23	20	83	True
2	13	83	True
12	25	83	True
12	19	83	True
1	13	83	True
14	15	83	True
21	4	83	True
22	4	83	True
24	4	83	True
2	22	83	True
3	22	83	True
4	22	83	True
6	22	83	True
12	8	83	True
12	1	83	True
6	1	83	True
24	26	83	True
2	26	83	True
11	9	83	True
5	9	83	True
2	9	83	True
18	8	83	True
18	1	83	True
8	9	83	True
18	10	83	True
3	13	83	True
5	13	83	True
6	24	83	True
8	15	83	True
9	15	83	True
7	21	83	True
10	19	83	True
2	8	83	True
18	19	83	True
11	19	83	True
12	19	83	True
13	19	83	True
7	19	83	True
7	8	83	True
9	8	83	True
20	19	83	True
23	19	83	True
20	9	83	True
23	17	83	True
18	17	83	True
11	17	83	True
1	10	83	True
24	17	83	True
17	10	83	True
7	11	83	True
5	13	83	True
5	9	83	True
3	5	83	True
4	21	83	True
5	21	83	True
7	21	83	True
5	21	83	True
7	11	83	True
9	11	83	True
7	17	83	True
16	11	83	True
17	11	83	True
19	11	83	True
7	16	83	True
22	11	83	True
10	16	83	True
11	16	83	True
19	4	83	True
25	19	83	True
7	8	83	True
8	20	83	True
1	20	83	True
3	20	83	True
7	16	83	True
7	17	83	True
7	19	83	True
9	20	83	True
25	10	83	True
18	10	83	True
19	10	83	True
16	10	83	True
1	11	83	True
22	10	83	True
23	10	83	True
24	10	83	True
2	17	83	True
24	16	83	True
4	11	83	True
10	17	83	True
3	17	83	True
19	20	83	True
1	6	83	True
1	21	83	True
2	21	83	True
23	20	83	True
18	20	83	True
7	1	83	True
22	6	83	True
24	6	83	True
19	6	83	True
1	4	83	True
23	1	83	True
2	24	83	True
4	24	83	True
23	8	83	True
23	10	83	True
3	17	83	True
3	13	83	True
25	2	83	True
21	2	83	True
16	2	83	True
17	2	83	True
26	2	83	True
22	2	83	True
1	19	83	True
18	25	83	True
23	8	83	True
4	19	83	True
6	19	83	True
7	26	83	True
24	11	83	True
25	11	83	True
12	13	83	True
25	15	83	True
22	15	83	True
2	16	83	True
24	15	83	True
10	22	83	True
11	22	83	True
3	20	83	True
3	22	83	True
10	25	83	True
15	24	83	True
16	24	83	True
10	24	83	True
11	24	83	True
17	24	83	True
19	25	83	True
15	25	83	True
18	25	83	True
11	25	83	True
12	25	83	True
23	25	83	True
20	1	83	True
21	1	83	True
23	1	83	True
2	25	83	True
3	25	83	True
26	24	83	True
18	13	83	True
19	13	83	True
12	13	83	True
25	1	84	True
26	1	84	True
1	25	84	True
15	1	84	True
23	24	84	True
12	24	84	True
1	2	84	True
18	24	84	True
7	24	84	True
7	25	84	True
14	24	84	True
12	22	84	True
3	21	84	True
19	15	84	True
12	11	84	True
23	15	84	True
12	15	84	True
12	17	84	True
7	25	84	True
7	20	84	True
16	15	84	True
18	15	84	True
8	13	84	True
2	19	84	True
18	22	84	True
18	24	84	True
19	2	84	True
14	2	84	True
3	10	84	True
23	11	84	True
23	13	84	True
20	6	84	True
3	24	84	True
21	6	84	True
13	6	84	True
12	20	84	True
20	10	84	True
4	20	84	True
10	20	84	True
11	20	84	True
26	19	84	True
7	15	84	True
6	20	84	True
7	20	84	True
20	11	84	True
19	16	84	True
15	16	84	True
20	4	84	True
23	11	84	True
18	11	84	True
12	11	84	True
18	21	84	True
12	21	84	True
8	21	84	True
5	22	84	True
5	10	84	True
3	21	84	True
6	21	84	True
12	17	84	True
3	10	84	True
5	10	84	True
15	19	84	True
19	17	84	True
16	19	84	True
17	19	84	True
7	15	84	True
7	22	84	True
7	24	84	True
18	15	84	True
4	13	84	True
6	13	84	True
12	15	84	True
2	14	84	True
19	26	84	True
7	22	84	True
1	26	84	True
23	21	84	True
5	22	84	True
12	24	84	True
12	20	84	True
12	21	84	True
1	15	84	True
23	24	84	True
23	21	84	True
12	22	84	True
2	1	84	True
23	22	84	True
23	15	84	True
18	22	84	True
3	24	84	True
23	22	84	True
13	4	84	True
9	13	84	True
24	14	84	True
21	8	84	True
23	13	84	True
18	21	84	True
13	8	84	True
13	9	84	True
18	11	84	True
19	14	85	True
11	13	85	True
17	1	85	True
16	1	85	True
5	1	85	True
3	1	85	True
18	2	85	True
3	1	85	True
3	8	85	True
3	19	85	True
5	8	85	True
13	11	85	True
5	1	85	True
21	11	85	True
12	2	85	True
1	16	85	True
5	11	85	True
5	19	85	True
10	21	85	True
11	21	85	True
3	15	85	True
3	15	85	True
3	8	85	True
14	19	85	True
5	11	85	True
1	17	85	True
21	10	85	True
3	11	85	True
7	2	85	True
5	24	85	True
23	2	85	True
3	11	85	True
23	2	85	True
5	19	85	True
5	8	85	True
12	2	85	True
13	10	85	True
7	2	85	True
3	19	85	True
10	13	85	True
14	1	85	True
18	2	85	True
5	24	85	True
1	14	85	True
3	2	86	True
5	15	86	True
3	2	86	True
5	15	86	True
5	2	87	True
5	2	87	True
0	20	109	False
0	20	109	False
0	21	110	False
0	26	110	False
0	21	110	False
0	26	110	False
0	14	111	False
0	25	111	False
0	17	111	False
0	13	111	False
0	25	111	False
0	14	111	False
0	17	111	False
0	13	111	False
0	5	112	False
0	16	112	False
0	16	112	False
0	5	112	False
0	9	113	False
0	18	113	False
0	9	113	False
0	3	113	False
0	3	113	False
0	18	113	False
0	6	114	False
0	23	114	False
0	6	114	False
0	23	114	False
0	7	114	False
0	7	114	False
0	4	115	False
0	12	115	True
0	12	115	False
0	4	115	False
0	12	115	True
0	12	115	False
0	24	116	False
0	2	116	False
0	23	116	True
0	7	116	True
0	2	116	False
0	23	116	True
0	7	116	True
0	24	116	False
0	19	116	False
0	19	116	False
0	15	117	True
0	22	117	False
0	15	117	False
0	1	117	False
0	15	117	True
0	18	117	True
0	22	117	False
0	1	117	False
0	15	117	False
0	18	117	True
0	2	118	True
0	2	118	True
0	10	119	False
0	3	119	True
0	10	119	False
0	3	119	True
0	5	120	True
0	8	120	False
0	8	120	False
0	5	120	True
0	8	121	True
0	8	121	True
0	11	121	False
0	11	121	True
0	4	121	True
0	11	121	True
0	4	121	True
0	11	121	False
0	10	122	True
0	22	122	True
0	16	122	True
0	22	122	True
0	10	122	True
0	6	122	True
0	6	122	True
0	16	122	True
0	1	123	True
0	14	123	True
0	17	123	True
0	25	123	True
0	1	123	True
0	24	123	True
0	19	123	True
0	25	123	True
0	17	123	True
0	24	123	True
0	19	123	True
0	14	123	True
0	26	124	True
0	26	124	True
0	9	125	True
0	9	125	True
0	21	126	True
0	13	126	True
0	13	126	True
0	21	126	True
0	20	127	True
0	20	127	True
