ref	query	dist	is_rc
23	12	6	False
14	3	6	False
12	23	6	False
10	23	7	False
6	2	7	False
13	2	7	False
9	2	7	False
10	2	7	False
22	2	7	False
13	1	7	False
13	2	7	False
14	22	7	False
17	23	7	False
9	11	7	False
4	23	7	False
12	0	7	False
24	0	7	False
24	1	7	False
20	23	7	False
9	2	7	False
23	4	7	False
22	14	7	False
14	19	7	False
5	1	7	False
7	1	7	False
23	20	7	False
4	11	7	False
6	2	7	False
7	11	7	False
23	6	7	False
7	11	7	False
4	11	7	False
22	2	7	False
23	10	7	False
10	2	7	False
12	3	7	False
12	0	7	False
23	13	7	False
7	1	7	False
6	23	7	False
24	0	7	False
18	1	7	False
24	1	7	False
4	1	7	False
13	23	7	False
13	1	7	False
5	1	7	False
18	1	7	False
23	17	7	False
16	11	7	False
12	3	7	False
19	14	7	False
14	11	7	False
9	11	7	False
4	1	7	False
14	11	7	False
15	11	7	False
16	11	7	False
15	11	7	False
22	8	8	False
9	8	8	False
20	0	8	False
19	2	8	False
24	2	8	False
24	3	8	False
10	0	8	False
18	0	8	False
10	3	8	False
6	8	8	False
12	2	8	False
21	23	8	False
24	23	8	False
5	3	8	False
21	3	8	False
16	3	8	False
24	3	8	False
5	0	8	False
10	0	8	False
23	14	8	False
21	3	8	False
6	3	8	False
18	3	8	False
14	23	8	False
16	3	8	False
12	11	8	False
10	8	8	False
13	8	8	False
5	3	8	False
6	3	8	False
17	3	8	False
17	11	8	False
18	3	8	False
23	24	8	False
22	0	8	False
5	0	8	False
17	3	8	False
10	3	8	False
23	21	8	False
18	0	8	False
13	3	8	False
22	0	8	False
10	8	8	False
17	11	8	False
20	0	8	False
6	0	8	False
13	8	8	False
6	0	8	False
22	23	8	False
12	2	8	False
19	23	8	False
24	2	8	False
12	11	8	False
23	22	8	False
23	19	8	False
19	2	8	False
6	8	8	False
9	8	8	False
13	3	8	False
22	8	8	False
10	1	9	False
21	1	9	False
12	8	9	False
20	1	9	False
5	11	9	False
6	11	9	False
24	8	9	False
19	8	9	False
19	0	9	False
5	2	9	False
16	1	9	False
21	11	9	False
24	8	9	False
6	1	9	False
10	1	9	False
20	1	9	False
24	11	9	False
16	1	9	False
24	11	9	False
19	8	9	False
18	11	9	False
18	11	9	False
12	8	9	False
20	2	9	False
18	2	9	False
19	0	9	False
13	11	9	False
14	0	9	False
20	2	9	False
6	1	9	False
17	1	9	False
18	2	9	False
14	0	9	False
21	11	9	False
21	1	9	False
5	2	9	False
10	11	9	False
6	11	9	False
13	11	9	False
5	11	9	False
10	11	9	False
17	1	9	False
22	3	10	False
20	8	10	False
18	8	10	False
20	3	10	False
19	3	10	False
5	8	10	False
20	8	10	False
20	3	10	False
19	3	10	False
14	2	10	False
14	2	10	False
18	8	10	False
5	8	10	False
22	3	10	False
22	11	11	False
20	11	11	False
22	1	11	False
19	1	11	False
22	1	11	False
19	1	11	False
22	11	11	False
19	11	11	False
20	11	11	False
19	11	11	False
14	8	11	False
14	8	11	False
10	19	12	True
19	10	12	True
20	23	13	True
10	12	13	True
23	1	13	False
18	12	13	True
14	12	13	True
23	11	13	False
23	14	13	True
24	14	13	True
18	20	13	True
23	20	13	True
7	19	13	True
6	19	13	True
23	18	13	True
23	19	13	True
10	7	13	True
10	6	13	True
20	18	13	True
24	23	13	True
9	18	13	True
12	18	13	True
14	18	13	True
19	6	13	True
19	23	13	True
18	23	13	True
19	7	13	True
18	14	13	True
7	10	13	True
12	14	13	True
6	10	13	True
12	10	13	True
18	9	13	True
23	11	13	False
23	15	13	True
14	23	13	True
14	24	13	True
15	23	13	True
23	1	13	False
23	24	13	True
13	23	14	True
12	23	14	True
22	23	14	True
19	24	14	True
19	13	14	True
12	13	14	True
9	23	14	True
10	23	14	True
4	23	14	True
23	8	14	False
23	3	14	False
23	22	14	True
23	0	14	False
12	6	14	True
7	6	14	True
9	19	14	True
4	19	14	True
5	19	14	True
22	18	14	True
18	5	14	True
19	5	14	True
14	5	14	True
21	19	14	True
22	19	14	True
24	19	14	True
16	19	14	True
17	19	14	True
14	17	14	True
12	7	14	True
6	7	14	True
15	18	14	True
10	18	14	True
5	18	14	True
7	18	14	True
19	4	14	True
10	4	14	True
18	7	14	True
19	17	14	True
17	14	14	True
19	14	14	True
20	14	14	True
15	14	14	True
9	14	14	True
10	14	14	True
5	14	14	True
21	10	14	True
23	10	14	True
24	10	14	True
18	10	14	True
20	10	14	True
13	10	14	True
14	10	14	True
15	10	14	True
9	10	14	True
4	10	14	True
5	10	14	True
10	21	14	True
23	3	14	False
23	4	14	True
19	20	14	True
12	20	14	True
14	20	14	True
9	20	14	True
10	20	14	True
23	21	14	True
19	21	14	True
14	21	14	True
14	9	14	True
18	15	14	True
19	15	14	True
12	15	14	True
14	15	14	True
10	9	14	True
12	9	14	True
23	8	14	False
19	16	14	True
10	15	14	True
18	22	14	True
19	22	14	True
21	14	14	True
23	9	14	True
19	9	14	True
20	9	14	True
21	23	14	True
10	24	14	True
13	12	14	True
15	12	14	True
9	12	14	True
6	12	14	True
7	12	14	True
23	13	14	True
20	19	14	True
12	19	14	True
13	19	14	True
14	19	14	True
15	19	14	True
10	5	14	True
23	0	14	False
10	13	14	True
23	12	14	True
19	12	14	True
20	12	14	True
17	12	15	True
16	24	15	True
7	24	15	True
13	24	15	True
22	24	15	True
4	24	15	True
22	9	15	True
13	9	15	True
10	22	15	True
4	22	15	True
22	14	15	True
12	22	15	True
14	22	15	True
15	22	15	True
9	22	15	True
4	15	15	True
9	6	15	True
19	18	15	True
13	18	15	True
4	18	15	True
6	18	15	True
5	7	15	True
21	6	15	True
23	6	15	True
20	17	15	True
12	17	15	True
15	17	15	True
9	7	15	True
4	7	15	True
18	19	15	True
24	5	15	True
20	5	15	True
24	18	15	True
23	17	15	True
24	17	15	True
16	17	15	True
20	7	15	True
13	7	15	True
14	7	15	True
15	7	15	True
12	4	15	True
24	16	15	True
21	7	15	True
23	7	15	True
24	7	15	True
20	4	15	True
14	4	15	True
15	4	15	True
16	4	15	True
18	6	15	True
14	6	15	True
7	15	15	True
23	2	15	False
12	16	15	True
14	16	15	True
15	16	15	True
10	16	15	True
5	9	15	True
6	9	15	True
7	9	15	True
17	16	15	True
20	15	15	True
16	15	15	True
15	9	15	True
22	15	15	True
17	15	15	True
23	16	15	True
6	4	15	True
7	4	15	True
10	17	15	True
4	17	15	True
12	21	15	True
4	16	15	True
4	20	15	True
5	20	15	True
7	20	15	True
17	4	15	True
18	4	15	True
24	4	15	True
17	20	15	True
13	20	15	True
15	20	15	True
22	4	15	True
6	21	15	True
7	21	15	True
22	20	15	True
16	10	15	True
9	15	15	True
22	10	15	True
17	10	15	True
4	14	15	True
6	14	15	True
7	14	15	True
13	14	15	True
16	14	15	True
17	24	15	True
7	13	15	True
21	12	15	True
22	12	15	True
24	12	15	True
6	5	15	True
7	5	15	True
9	13	15	True
9	5	15	True
12	5	15	True
24	13	15	True
18	13	15	True
16	12	15	True
4	12	15	True
5	12	15	True
5	24	15	True
23	5	15	True
4	6	15	True
5	6	15	True
24	22	15	True
23	2	15	False
20	22	15	True
5	23	15	True
6	23	15	True
7	23	15	True
20	13	15	True
14	13	15	True
12	24	15	True
16	23	15	True
17	23	15	True
18	24	15	True
15	13	16	True
16	13	16	True
22	5	16	True
21	22	16	True
4	5	16	True
21	13	16	True
22	13	16	True
17	13	16	True
4	13	16	True
20	24	16	True
5	13	16	True
24	20	16	True
16	21	16	True
5	17	16	True
9	21	16	True
13	21	16	True
21	4	16	True
6	20	16	True
16	20	16	True
15	21	16	True
6	16	16	True
20	21	16	True
24	21	16	True
22	21	16	True
17	21	16	True
18	21	16	True
21	20	16	True
6	13	16	True
4	21	16	True
5	21	16	True
21	17	16	True
17	9	16	True
5	4	16	True
22	17	16	True
18	17	16	True
13	5	16	True
15	5	16	True
21	18	16	True
17	5	16	True
17	7	16	True
13	6	16	True
15	6	16	True
20	6	16	True
17	6	16	True
13	16	16	True
22	7	16	True
16	7	16	True
13	4	16	True
20	16	16	True
16	22	16	True
9	4	16	True
4	9	16	True
13	15	16	True
9	16	16	True
21	15	16	True
16	9	16	True
21	16	16	True
22	16	16	True
18	16	16	True
7	17	16	True
9	17	16	True
24	15	16	True
6	17	16	True
7	16	16	True
17	22	16	True
9	24	16	True
24	9	16	True
21	9	16	True
6	24	16	True
5	22	16	True
7	22	16	True
21	5	16	True
17	18	16	True
24	6	16	True
16	18	16	True
6	15	16	True
5	15	16	True
13	22	16	True
16	6	16	True
13	17	16	True
15	24	16	True
21	24	16	True
5	16	17	True
16	5	17	True
22	6	17	True
6	22	17	True
23	0	24	True
23	0	24	True
23	1	25	True
23	2	25	True
23	2	25	True
23	1	25	True
14	1	26	True
14	1	26	True
23	3	26	True
23	8	26	True
23	3	26	True
23	8	26	True
1	11	27	True
14	3	27	True
23	11	27	True
14	11	27	True
12	1	27	True
18	1	27	True
1	3	27	True
14	3	27	True
3	11	27	True
3	1	27	True
11	1	27	True
23	11	27	True
11	3	27	True
14	11	27	True
12	1	27	True
18	1	27	True
18	3	28	True
12	11	28	True
19	3	28	True
14	0	28	True
20	1	28	True
24	11	28	True
19	11	28	True
24	3	28	True
18	3	28	True
19	11	28	True
12	11	28	True
24	3	28	True
12	3	28	True
14	0	28	True
10	1	28	True
24	11	28	True
19	3	28	True
20	1	28	True
19	1	28	True
18	0	28	True
12	3	28	True
18	0	28	True
10	1	28	True
19	1	28	True
0	1	29	True
9	1	29	True
15	1	29	True
24	1	29	True
8	0	29	True
12	0	29	True
0	8	29	True
2	8	29	True
19	8	29	True
19	0	29	True
18	11	29	True
18	2	29	True
20	0	29	True
19	2	29	True
20	3	29	True
11	0	29	True
20	8	29	True
14	8	29	True
19	8	29	True
2	3	29	True
0	3	29	True
9	1	29	True
15	3	29	True
10	3	29	True
20	11	29	True
20	3	29	True
20	8	29	True
15	3	29	True
10	11	29	True
10	2	29	True
14	2	29	True
10	3	29	True
15	11	29	True
0	11	29	True
10	11	29	True
15	11	29	True
14	8	29	True
1	0	29	True
3	0	29	True
2	0	29	True
14	2	29	True
20	0	29	True
19	0	29	True
8	2	29	True
3	2	29	True
24	1	29	True
12	0	29	True
18	11	29	True
10	2	29	True
18	2	29	True
19	2	29	True
15	1	29	True
20	11	29	True
0	2	29	True
3	8	30	True
7	1	30	True
5	1	30	True
20	2	30	True
1	8	30	True
15	0	30	True
10	0	30	True
16	0	30	True
9	0	30	True
16	1	30	True
24	8	30	True
22	3	30	True
16	11	30	True
16	8	30	True
9	3	30	True
9	0	30	True
22	2	30	True
16	3	30	True
9	3	30	True
8	3	30	True
22	0	30	True
22	1	30	True
17	8	30	True
15	8	30	True
18	8	30	True
4	8	30	True
17	1	30	True
17	2	30	True
17	0	30	True
17	3	30	True
15	2	30	True
10	0	30	True
17	2	30	True
11	2	30	True
15	0	30	True
8	11	30	True
4	11	30	True
16	11	30	True
17	11	30	True
1	2	30	True
21	1	30	True
12	2	30	True
22	2	30	True
12	2	30	True
20	2	30	True
24	2	30	True
15	2	30	True
21	1	30	True
4	3	30	True
22	3	30	True
4	3	30	True
17	8	30	True
16	8	30	True
17	11	30	True
10	8	30	True
4	8	30	True
11	8	30	True
12	8	30	True
4	2	30	True
4	1	30	True
4	0	30	True
17	3	30	True
4	11	30	True
18	8	30	True
2	1	30	True
4	1	30	True
17	1	30	True
22	0	30	True
24	2	30	True
5	1	30	True
13	1	30	True
13	1	30	True
8	1	30	True
7	1	30	True
22	1	30	True
4	2	30	True
16	2	30	True
9	11	30	True
16	3	30	True
16	2	30	True
24	8	30	True
4	0	30	True
12	8	30	True
17	0	30	True
16	1	30	True
16	0	30	True
9	11	30	True
2	11	30	True
10	8	30	True
15	8	30	True
22	8	31	True
21	8	31	True
22	11	31	True
21	11	31	True
7	11	31	True
5	11	31	True
6	2	31	True
7	2	31	True
24	0	31	True
13	11	31	True
7	0	31	True
13	0	31	True
21	8	31	True
21	11	31	True
7	3	31	True
6	3	31	True
7	0	31	True
21	0	31	True
13	3	31	True
7	3	31	True
13	0	31	True
5	3	31	True
7	2	31	True
5	11	31	True
24	0	31	True
21	2	31	True
21	0	31	True
21	3	31	True
9	2	31	True
22	8	31	True
22	11	31	True
13	11	31	True
21	3	31	True
7	11	31	True
6	3	31	True
6	2	31	True
13	3	31	True
5	3	31	True
21	2	31	True
9	2	31	True
13	8	32	True
5	0	32	True
6	8	32	True
6	1	32	True
6	11	32	True
7	8	32	True
13	2	32	True
6	1	32	True
6	0	32	True
6	11	32	True
13	2	32	True
13	8	32	True
7	8	32	True
6	0	32	True
6	8	32	True
9	8	32	True
5	0	32	True
9	8	32	True
5	8	33	True
5	2	33	True
5	8	33	True
5	2	33	True
