ref	query	dist	is_rc
2	17	3	False
1	17	3	False
24	16	3	False
23	16	3	False
20	16	3	False
3	1	3	False
14	16	3	False
13	16	3	False
6	16	3	False
7	17	3	False
3	16	3	False
0	16	3	False
24	15	3	False
23	15	3	False
20	15	3	False
18	15	3	False
4	7	3	False
10	15	3	False
6	1	3	False
0	15	3	False
5	1	3	False
19	14	3	False
8	17	3	False
13	17	3	False
23	19	3	False
20	19	3	False
17	19	3	False
14	19	3	False
10	19	3	False
6	19	3	False
5	19	3	False
3	19	3	False
24	18	3	False
12	17	3	False
23	18	3	False
15	18	3	False
14	18	3	False
13	18	3	False
11	18	3	False
5	18	3	False
0	18	3	False
21	17	3	False
19	17	3	False
14	17	3	False
20	18	3	False
3	7	3	False
9	3	3	False
4	5	3	False
19	5	3	False
18	5	3	False
7	6	3	False
12	6	3	False
8	6	3	False
11	4	3	False
9	6	3	False
12	5	3	False
11	5	3	False
9	5	3	False
8	5	3	False
10	4	3	False
24	2	3	False
21	6	3	False
0	4	3	False
1	5	3	False
1	3	3	False
7	3	3	False
5	4	3	False
13	4	3	False
21	5	3	False
7	4	3	False
16	3	3	False
12	3	3	False
16	6	3	False
8	3	3	False
19	6	3	False
19	3	3	False
21	3	3	False
1	6	3	False
23	2	3	False
9	16	4	False
8	16	4	False
4	1	4	False
3	17	4	False
20	17	4	False
24	17	4	False
4	16	4	False
3	26	4	False
21	15	4	False
19	15	4	False
21	4	4	False
23	17	4	False
7	11	4	False
0	26	4	False
15	6	4	False
10	17	4	False
11	16	4	False
6	17	4	False
12	16	4	False
15	16	4	False
16	9	4	False
15	9	4	False
14	6	4	False
5	17	4	False
21	16	4	False
2	26	4	False
11	9	4	False
18	9	4	False
19	16	4	False
8	15	4	False
13	15	4	False
24	5	4	False
18	12	4	False
16	12	4	False
15	12	4	False
11	12	4	False
4	12	4	False
11	26	4	False
21	11	4	False
19	11	4	False
1	11	4	False
16	11	4	False
12	11	4	False
2	26	4	False
9	11	4	False
8	11	4	False
23	5	4	False
20	5	4	False
17	10	4	False
15	13	4	False
12	15	4	False
9	26	4	False
9	15	4	False
17	6	4	False
7	15	4	False
6	15	4	False
3	15	4	False
16	15	4	False
2	15	4	False
14	5	4	False
6	14	4	False
5	14	4	False
3	14	4	False
11	26	4	False
17	5	4	False
11	1	4	False
9	26	4	False
0	26	4	False
4	9	4	False
16	21	4	False
20	6	4	False
16	19	4	False
18	19	4	False
9	4	4	False
11	8	4	False
20	3	4	False
15	2	4	False
5	20	4	False
6	20	4	False
8	4	4	False
6	23	4	False
5	23	4	False
17	20	4	False
15	19	4	False
4	8	4	False
23	6	4	False
4	21	4	False
3	23	4	False
11	21	4	False
3	26	4	False
15	21	4	False
17	24	4	False
15	7	4	False
18	21	4	False
23	3	4	False
24	3	4	False
24	6	4	False
18	7	4	False
1	4	4	False
15	8	4	False
3	20	4	False
12	4	4	False
19	4	4	False
12	18	4	False
3	24	4	False
7	18	4	False
11	7	4	False
14	3	4	False
15	3	4	False
17	3	4	False
9	18	4	False
5	24	4	False
16	4	4	False
19	18	4	False
17	23	4	False
16	8	4	False
11	19	4	False
18	8	4	False
21	18	4	False
4	19	4	False
8	18	4	False
6	24	4	False
15	22	5	False
14	22	5	False
12	22	5	False
0	25	5	False
24	25	5	False
14	27	5	False
9	22	5	False
10	27	5	False
4	24	5	False
24	27	5	False
15	11	5	False
12	22	5	False
14	11	5	False
17	11	5	False
9	27	5	False
4	23	5	False
20	11	5	False
2	27	5	False
23	11	5	False
11	25	5	False
15	5	5	False
11	23	5	False
11	27	5	False
13	26	5	False
1	25	5	False
0	25	5	False
2	25	5	False
17	16	5	False
11	27	5	False
0	22	5	False
4	17	5	False
14	4	5	False
15	4	5	False
24	4	5	False
11	17	5	False
23	4	5	False
17	18	5	False
15	17	5	False
16	17	5	False
18	17	5	False
17	4	5	False
24	25	5	False
0	27	5	False
24	27	5	False
4	20	5	False
15	22	5	False
11	20	5	False
17	15	5	False
3	25	5	False
1	22	5	False
0	22	5	False
11	14	5	False
9	25	5	False
10	25	5	False
11	25	5	False
14	22	5	False
4	14	5	False
14	25	5	False
6	26	5	False
3	25	5	False
20	4	5	False
4	15	5	False
5	15	5	False
3	27	5	False
11	15	5	False
14	25	5	False
14	27	5	False
1	22	5	False
13	26	5	False
9	27	5	False
9	25	5	False
1	27	5	False
1	27	5	False
3	27	5	False
10	25	5	False
0	27	5	False
6	26	5	False
1	25	5	False
2	27	5	False
10	27	5	False
9	22	5	False
2	25	5	False
18	25	6	False
19	26	6	False
10	26	6	False
13	25	6	False
19	26	6	False
6	27	6	False
5	26	6	False
6	27	6	False
21	26	6	False
1	26	6	False
7	26	6	False
21	26	6	False
8	26	6	False
14	26	6	False
7	26	6	False
1	26	6	False
12	26	6	False
12	26	6	False
18	27	6	False
19	22	6	False
13	27	6	False
10	26	6	False
18	27	6	False
24	26	6	False
13	25	6	False
24	26	6	False
8	26	6	False
6	25	6	False
18	25	6	False
5	26	6	False
22	26	6	False
6	25	6	False
26	22	6	False
14	26	6	False
19	22	6	False
13	27	6	False
7	27	7	False
12	25	7	False
21	27	7	False
12	27	7	False
22	25	7	False
7	25	7	False
24	22	7	False
20	22	7	False
13	22	7	False
21	22	7	False
13	22	7	False
23	22	7	False
5	27	7	False
24	22	7	False
10	22	7	False
21	22	7	False
25	22	7	False
27	22	7	False
7	22	7	False
20	27	7	False
5	25	7	False
2	22	7	False
7	25	7	False
8	25	7	False
21	27	7	False
21	25	7	False
8	22	7	False
7	22	7	False
5	25	7	False
23	22	7	False
8	25	7	False
8	27	7	False
23	27	7	False
2	22	7	False
4	26	7	False
16	25	7	False
17	26	7	False
19	25	7	False
16	27	7	False
16	25	7	False
19	27	7	False
16	27	7	False
18	26	7	False
19	27	7	False
17	26	7	False
19	25	7	False
12	27	7	False
7	27	7	False
20	22	7	False
20	25	7	False
18	26	7	False
23	25	7	False
10	22	7	False
4	26	7	False
21	25	7	False
8	22	7	False
23	27	7	False
23	25	7	False
12	25	7	False
8	27	7	False
20	27	7	False
5	27	7	False
22	27	7	False
20	25	7	False
17	27	8	False
18	22	8	False
17	25	8	False
15	27	8	False
17	22	8	False
17	27	8	False
18	22	8	False
6	22	8	False
3	22	8	False
16	26	8	False
17	22	8	False
6	22	8	False
4	25	8	False
20	26	8	False
15	27	8	False
16	26	8	False
4	25	8	False
4	27	8	False
23	26	8	False
23	26	8	False
20	26	8	False
4	27	8	False
3	22	8	False
15	25	8	False
17	25	8	False
15	25	8	False
15	26	9	False
15	26	9	False
16	22	9	False
5	22	9	False
16	22	9	False
5	22	9	False
4	22	10	False
11	22	10	False
4	22	10	False
11	22	10	False
3	11	11	True
11	3	11	True
5	11	12	True
11	6	12	True
11	5	12	True
11	2	12	True
6	11	12	True
2	11	12	True
8	0	13	True
10	3	13	True
11	7	13	True
15	11	13	True
24	3	13	True
3	10	13	True
16	11	13	True
0	11	13	True
3	15	13	True
11	4	13	True
18	3	13	True
18	11	13	True
11	24	13	True
11	15	13	True
24	11	13	True
16	3	13	True
8	4	13	True
6	8	13	True
0	8	13	True
11	0	13	True
15	3	13	True
5	3	13	True
3	5	13	True
4	8	13	True
6	3	13	True
3	24	13	True
2	3	13	True
11	16	13	True
3	16	13	True
11	8	13	True
3	18	13	True
3	2	13	True
8	11	13	True
10	11	13	True
4	11	13	True
11	13	13	True
11	18	13	True
11	10	13	True
7	11	13	True
3	6	13	True
13	11	13	True
8	6	13	True
8	2	14	True
15	2	14	True
8	24	14	True
11	9	14	True
9	8	14	True
21	8	14	True
6	4	14	True
6	24	14	True
0	19	14	True
5	24	14	True
0	6	14	True
8	9	14	True
7	8	14	True
4	18	14	True
4	12	14	True
12	11	14	True
3	4	14	True
18	16	14	True
15	4	14	True
15	16	14	True
3	8	14	True
15	0	14	True
2	24	14	True
19	8	14	True
13	3	14	True
10	16	14	True
3	1	14	True
8	12	14	True
9	11	14	True
16	18	14	True
3	7	14	True
19	4	14	True
12	19	14	True
10	18	14	True
24	8	14	True
11	19	14	True
8	18	14	True
1	11	14	True
2	6	14	True
8	3	14	True
16	6	14	True
12	4	14	True
7	19	14	True
8	19	14	True
6	18	14	True
2	18	14	True
5	18	14	True
10	2	14	True
19	0	14	True
17	11	14	True
23	8	14	True
18	8	14	True
4	19	14	True
21	11	14	True
11	17	14	True
13	4	14	True
19	11	14	True
4	6	14	True
15	18	14	True
18	4	14	True
14	17	14	True
21	19	14	True
15	17	14	True
15	6	14	True
12	8	14	True
13	8	14	True
6	2	14	True
18	6	14	True
6	16	14	True
15	5	14	True
4	3	14	True
5	10	14	True
10	15	14	True
24	6	14	True
6	10	14	True
8	13	14	True
6	5	14	True
0	3	14	True
17	14	14	True
8	7	14	True
16	15	14	True
10	5	14	True
17	15	14	True
1	3	14	True
18	15	14	True
0	15	14	True
15	23	14	True
11	1	14	True
7	3	14	True
4	0	14	True
15	1	14	True
3	13	14	True
1	15	14	True
18	10	14	True
2	15	14	True
2	10	14	True
4	13	14	True
4	15	14	True
24	2	14	True
19	21	14	True
5	15	14	True
8	23	14	True
6	15	14	True
5	16	14	True
7	15	14	True
5	6	14	True
11	21	14	True
24	5	14	True
10	6	14	True
11	12	14	True
16	2	14	True
15	7	14	True
18	2	14	True
19	7	14	True
15	24	14	True
3	0	14	True
1	8	14	True
2	5	14	True
24	15	14	True
5	2	14	True
2	16	14	True
16	5	14	True
8	1	14	True
15	10	14	True
19	12	14	True
18	5	14	True
0	4	14	True
16	10	14	True
8	21	14	True
2	8	14	True
23	15	14	True
6	0	14	True
16	7	15	True
18	24	15	True
19	24	15	True
24	7	15	True
9	19	15	True
19	3	15	True
18	7	15	True
7	0	15	True
16	8	15	True
5	0	15	True
1	19	15	True
21	3	15	True
0	23	15	True
3	23	15	True
17	8	15	True
6	19	15	True
16	24	15	True
3	19	15	True
13	2	15	True
17	24	15	True
19	6	15	True
4	23	15	True
12	7	15	True
6	23	15	True
19	2	15	True
21	0	15	True
5	19	15	True
2	19	15	True
23	0	15	True
20	3	15	True
0	21	15	True
15	8	15	True
4	7	15	True
5	8	15	True
11	20	15	True
12	0	15	True
5	4	15	True
4	24	15	True
16	0	15	True
15	20	15	True
5	7	15	True
14	3	15	True
2	4	15	True
19	20	15	True
6	21	15	True
23	3	15	True
0	7	15	True
1	4	15	True
4	21	15	True
3	21	15	True
2	0	15	True
0	24	15	True
13	0	15	True
6	7	15	True
14	0	15	True
23	6	15	True
10	7	15	True
7	24	15	True
8	20	15	True
13	19	15	True
14	8	15	True
15	19	15	True
10	4	15	True
20	19	15	True
18	0	15	True
9	0	15	True
23	19	15	True
9	4	15	True
24	19	15	True
17	3	15	True
10	24	15	True
17	23	15	True
1	0	15	True
9	24	15	True
15	21	15	True
19	23	15	True
12	21	15	True
10	8	15	True
3	20	15	True
10	0	15	True
12	3	15	True
7	4	15	True
21	6	15	True
11	23	15	True
24	17	15	True
1	10	15	True
18	13	15	True
17	13	15	True
0	16	15	True
5	1	15	True
1	16	15	True
1	5	15	True
16	13	15	True
15	13	15	True
4	16	15	True
4	1	15	True
12	6	15	True
19	9	15	True
7	16	15	True
8	16	15	True
19	5	15	True
17	9	15	True
10	13	15	True
2	1	15	True
16	1	15	True
24	16	15	True
2	13	15	True
13	6	15	True
5	13	15	True
2	7	15	True
13	9	15	True
7	2	15	True
14	9	15	True
15	9	15	True
9	13	15	True
13	16	15	True
0	5	15	True
6	13	15	True
0	13	15	True
19	13	15	True
20	15	15	True
8	10	15	True
13	5	15	True
7	10	15	True
9	14	15	True
15	14	15	True
9	6	15	True
8	14	15	True
0	2	15	True
8	5	15	True
6	1	15	True
7	6	15	True
3	14	15	True
4	10	15	True
7	5	15	True
1	2	15	True
24	18	15	True
0	10	15	True
10	1	15	True
4	5	15	True
19	15	15	True
14	15	15	True
13	15	15	True
24	13	15	True
21	15	15	True
13	10	15	True
24	9	15	True
12	15	15	True
9	15	15	True
8	15	15	True
0	14	15	True
4	2	15	True
9	3	15	True
1	17	15	True
11	14	15	True
23	4	15	True
8	17	15	True
0	1	15	True
9	17	15	True
24	0	15	True
7	18	15	True
17	6	15	True
6	9	15	True
1	18	15	True
13	17	15	True
15	12	15	True
13	18	15	True
3	12	15	True
18	17	15	True
0	9	15	True
21	4	15	True
18	1	15	True
0	18	15	True
6	12	15	True
3	9	15	True
19	1	15	True
23	17	15	True
7	12	15	True
4	9	15	True
24	10	15	True
13	24	15	True
14	11	15	True
24	4	15	True
23	11	15	True
0	12	15	True
16	4	15	True
3	17	15	True
20	8	15	True
20	11	15	True
17	18	15	True
1	6	15	True
17	1	15	True
6	17	15	True
21	12	15	True
21	1	16	True
23	1	16	True
5	12	16	True
23	10	16	True
12	24	16	True
10	14	16	True
23	13	16	True
24	1	16	True
7	14	16	True
9	1	16	True
6	14	16	True
17	7	16	True
9	10	16	True
2	12	16	True
23	24	16	True
1	14	16	True
1	12	16	True
2	14	16	True
1	7	16	True
5	14	16	True
4	14	16	True
21	24	16	True
12	10	16	True
14	5	16	True
19	10	16	True
10	12	16	True
17	5	16	True
12	1	16	True
7	13	16	True
20	12	16	True
13	1	16	True
17	2	16	True
14	1	16	True
9	23	16	True
18	23	16	True
21	5	16	True
10	23	16	True
20	10	16	True
23	12	16	True
1	13	16	True
12	23	16	True
9	7	16	True
13	23	16	True
16	23	16	True
14	23	16	True
23	5	16	True
5	23	16	True
21	13	16	True
18	12	16	True
20	5	16	True
1	24	16	True
14	10	16	True
9	12	16	True
24	12	16	True
14	7	16	True
14	24	16	True
13	12	16	True
14	12	16	True
14	13	16	True
16	12	16	True
24	23	16	True
21	10	16	True
20	2	16	True
1	23	16	True
17	12	16	True
12	13	16	True
2	23	16	True
17	10	16	True
13	7	16	True
21	23	16	True
7	23	16	True
23	18	16	True
12	5	16	True
10	17	16	True
7	9	16	True
14	6	16	True
7	17	16	True
0	20	16	True
17	0	16	True
2	20	16	True
5	17	16	True
10	9	16	True
4	17	16	True
9	2	16	True
4	20	16	True
2	17	16	True
6	20	16	True
0	17	16	True
12	9	16	True
10	20	16	True
21	7	16	True
12	20	16	True
21	16	16	True
20	16	16	True
19	16	16	True
5	20	16	True
16	20	16	True
14	2	16	True
5	9	16	True
21	18	16	True
20	18	16	True
12	2	16	True
14	4	16	True
19	18	16	True
14	18	16	True
17	4	16	True
12	18	16	True
9	18	16	True
20	0	16	True
12	17	16	True
10	19	16	True
1	9	16	True
2	9	16	True
14	19	16	True
20	17	16	True
19	17	16	True
16	19	16	True
20	6	16	True
17	19	16	True
18	19	16	True
16	17	16	True
20	4	16	True
17	20	16	True
23	16	16	True
17	16	16	True
10	21	16	True
23	9	16	True
13	21	16	True
18	20	16	True
14	21	16	True
16	21	16	True
18	21	16	True
23	21	16	True
24	14	16	True
9	21	16	True
24	21	16	True
23	7	16	True
21	14	16	True
7	1	16	True
19	14	16	True
9	5	16	True
18	14	16	True
16	14	16	True
13	14	16	True
12	14	16	True
23	14	16	True
21	9	16	True
21	2	16	True
9	16	16	True
14	16	16	True
23	2	16	True
12	16	16	True
16	9	16	True
5	21	16	True
7	21	16	True
2	21	16	True
1	21	16	True
18	9	16	True
1	20	17	True
21	17	17	True
14	20	17	True
24	20	17	True
20	14	17	True
13	20	17	True
9	20	17	True
21	20	17	True
17	21	17	True
20	21	17	True
20	1	17	True
20	24	17	True
7	20	17	True
20	9	17	True
20	13	17	True
20	23	17	True
20	7	17	True
23	20	17	True
11	26	24	True
11	26	24	True
11	25	25	True
11	25	25	True
11	27	25	True
11	27	25	True
3	25	26	True
3	27	26	True
3	26	26	True
3	27	26	True
3	26	26	True
3	25	26	True
25	26	27	True
25	27	27	True
26	25	27	True
27	25	27	True
27	26	27	True
26	27	27	True
2	25	28	True
11	22	28	True
24	26	28	True
6	26	28	True
6	27	28	True
2	26	28	True
8	26	28	True
6	27	28	True
6	25	28	True
5	27	28	True
2	25	28	True
6	26	28	True
5	26	28	True
15	22	28	True
5	25	28	True
24	26	28	True
2	26	28	True
2	27	28	True
2	27	28	True
8	26	28	True
5	25	28	True
5	26	28	True
5	27	28	True
6	25	28	True
11	22	28	True
15	22	28	True
15	27	29	True
24	25	29	True
16	25	29	True
15	26	29	True
16	26	29	True
22	25	29	True
18	25	29	True
8	27	29	True
18	26	29	True
0	26	29	True
16	27	29	True
7	27	29	True
13	27	29	True
7	26	29	True
8	25	29	True
22	26	29	True
8	22	29	True
7	27	29	True
0	27	29	True
10	25	29	True
18	26	29	True
10	26	29	True
10	27	29	True
16	26	29	True
15	26	29	True
7	26	29	True
7	25	29	True
13	26	29	True
13	25	29	True
10	26	29	True
13	26	29	True
15	25	29	True
18	25	29	True
18	27	29	True
8	27	29	True
24	25	29	True
8	22	29	True
18	27	29	True
4	22	29	True
3	22	29	True
16	27	29	True
7	25	29	True
8	25	29	True
15	27	29	True
0	27	29	True
0	25	29	True
0	26	29	True
3	22	29	True
13	27	29	True
10	25	29	True
24	27	29	True
0	25	29	True
16	25	29	True
10	27	29	True
15	25	29	True
26	22	29	True
24	27	29	True
25	22	29	True
13	25	29	True
4	22	29	True
0	22	30	True
7	22	30	True
9	25	30	True
1	27	30	True
1	27	30	True
9	26	30	True
1	26	30	True
1	25	30	True
9	27	30	True
19	26	30	True
27	22	30	True
17	26	30	True
22	27	30	True
19	22	30	True
1	25	30	True
1	26	30	True
17	27	30	True
17	26	30	True
17	25	30	True
4	27	30	True
9	25	30	True
17	27	30	True
0	22	30	True
4	26	30	True
4	26	30	True
9	27	30	True
4	25	30	True
6	22	30	True
6	22	30	True
19	26	30	True
7	22	30	True
17	25	30	True
4	27	30	True
9	26	30	True
19	22	30	True
4	25	30	True
2	22	31	True
14	27	31	True
1	22	31	True
21	27	31	True
19	27	31	True
12	27	31	True
5	22	31	True
14	26	31	True
24	22	31	True
12	22	31	True
19	25	31	True
19	25	31	True
19	27	31	True
18	22	31	True
14	25	31	True
21	25	31	True
17	22	31	True
12	25	31	True
16	22	31	True
5	22	31	True
21	25	31	True
21	26	31	True
21	27	31	True
9	22	31	True
18	22	31	True
9	22	31	True
17	22	31	True
21	26	31	True
10	22	31	True
10	22	31	True
12	22	31	True
14	26	31	True
12	25	31	True
12	26	31	True
12	26	31	True
12	27	31	True
23	22	31	True
24	22	31	True
14	25	31	True
23	22	31	True
14	27	31	True
16	22	31	True
1	22	31	True
2	22	31	True
23	26	32	True
23	27	32	True
23	25	32	True
20	27	32	True
21	22	32	True
20	26	32	True
13	22	32	True
21	22	32	True
20	27	32	True
20	25	32	True
20	25	32	True
23	25	32	True
23	27	32	True
13	22	32	True
20	26	32	True
23	26	32	True
20	22	33	True
20	22	33	True
14	22	33	True
14	22	33	True
